28.39	23.38	24.215	1.1
28.39	23.38	25.885	1.1
28.39	23.38	27.555	1.1
28.39	23.38	29.225	1.1
28.39	23.38	30.895	1.1
28.39	23.38	32.565	1.1
28.39	23.38	34.235	1.1
28.39	23.38	35.905	1.1
28.39	23.38	37.575	1.1
28.39	23.38	39.245	1.1
28.39	23.38	40.915	1.1
28.39	23.38	42.585	1.1
28.39	23.38	44.255	1.1
28.39	23.38	45.925	1.1
28.39	23.38	47.595	1.1
28.39	23.38	49.265	1.1
28.39	23.38	50.935	1.1
28.39	23.38	52.605	1.1
28.39	23.38	54.275	1.1
28.39	23.38	55.945	1.1
28.39	23.38	57.615	1.1
28.39	23.38	59.285	1.1
28.39	23.38	60.955	1.1
28.39	23.38	62.625	1.1
28.39	23.38	64.295	1.1
28.39	23.38	65.965	1.1
28.39	25.05	22.545	1.1
28.39	25.05	24.215	1.1
28.39	25.05	25.885	1.1
28.39	25.05	27.555	1.1
28.39	25.05	29.225	1.1
28.39	25.05	30.895	1.1
28.39	25.05	32.565	1.1
28.39	25.05	34.235	1.1
28.39	25.05	35.905	1.1
28.39	25.05	37.575	1.1
28.39	25.05	39.245	1.1
28.39	25.05	40.915	1.1
28.39	25.05	42.585	1.1
28.39	25.05	44.255	1.1
28.39	25.05	45.925	1.1
28.39	25.05	47.595	1.1
28.39	25.05	49.265	1.1
28.39	25.05	50.935	1.1
28.39	25.05	52.605	1.1
28.39	25.05	54.275	1.1
28.39	25.05	55.945	1.1
28.39	25.05	57.615	1.1
28.39	25.05	59.285	1.1
28.39	25.05	60.955	1.1
28.39	25.05	62.625	1.1
28.39	25.05	64.295	1.1
28.39	25.05	65.965	1.1
28.39	26.72	22.545	1.1
28.39	26.72	24.215	1.1
28.39	26.72	25.885	1.1
28.39	26.72	27.555	1.1
28.39	26.72	29.225	1.1
28.39	26.72	30.895	1.1
28.39	26.72	32.565	1.1
28.39	26.72	34.235	1.1
28.39	26.72	35.905	1.1
28.39	26.72	37.575	1.1
28.39	26.72	39.245	1.1
28.39	26.72	40.915	1.1
28.39	26.72	42.585	1.1
28.39	26.72	44.255	1.1
28.39	26.72	45.925	1.1
28.39	26.72	47.595	1.1
28.39	26.72	49.265	1.1
28.39	26.72	50.935	1.1
28.39	26.72	52.605	1.1
28.39	26.72	54.275	1.1
28.39	26.72	55.945	1.1
28.39	26.72	57.615	1.1
28.39	26.72	59.285	1.1
28.39	26.72	60.955	1.1
28.39	26.72	62.625	1.1
28.39	26.72	64.295	1.1
28.39	26.72	65.965	1.1
28.39	28.39	22.545	1.1
28.39	28.39	24.215	1.1
28.39	28.39	25.885	1.1
28.39	28.39	27.555	1.1
28.39	28.39	29.225	1.1
28.39	28.39	30.895	1.1
28.39	28.39	32.565	1.1
28.39	28.39	34.235	1.1
28.39	28.39	35.905	1.1
28.39	28.39	37.575	1.1
28.39	28.39	39.245	1.1
28.39	28.39	40.915	1.1
28.39	28.39	42.585	1.1
28.39	28.39	44.255	1.1
28.39	28.39	45.925	1.1
28.39	28.39	47.595	1.1
28.39	28.39	49.265	1.1
28.39	28.39	50.935	1.1
28.39	28.39	52.605	1.1
28.39	28.39	54.275	1.1
28.39	28.39	55.945	1.1
28.39	28.39	57.615	1.1
28.39	28.39	59.285	1.1
28.39	28.39	60.955	1.1
28.39	28.39	62.625	1.1
28.39	28.39	64.295	1.1
28.39	28.39	65.965	1.1
30.06	10.02	22.545	1.1
30.06	10.02	24.215	1.1
30.06	10.02	25.885	1.1
30.06	10.02	27.555	1.1
30.06	10.02	29.225	1.1
30.06	10.02	30.895	1.1
30.06	10.02	32.565	1.1
30.06	10.02	34.235	1.1
30.06	10.02	35.905	1.1
30.06	10.02	37.575	1.1
30.06	10.02	39.245	1.1
30.06	10.02	40.915	1.1
30.06	10.02	42.585	1.1
30.06	10.02	44.255	1.1
30.06	10.02	45.925	1.1
30.06	10.02	47.595	1.1
30.06	10.02	49.265	1.1
30.06	10.02	50.935	1.1
30.06	10.02	52.605	1.1
30.06	10.02	54.275	1.1
30.06	10.02	55.945	1.1
30.06	10.02	57.615	1.1
30.06	10.02	59.285	1.1
30.06	10.02	60.955	1.1
30.06	10.02	62.625	1.1
30.06	10.02	64.295	1.1
30.06	10.02	65.965	1.1
30.06	11.69	22.545	1.1
30.06	11.69	24.215	1.1
30.06	11.69	25.885	1.1
30.06	11.69	27.555	1.1
30.06	11.69	29.225	1.1
30.06	11.69	30.895	1.1
30.06	11.69	32.565	1.1
30.06	11.69	34.235	1.1
30.06	11.69	35.905	1.1
30.06	11.69	37.575	1.1
30.06	11.69	39.245	1.1
30.06	11.69	40.915	1.1
30.06	11.69	42.585	1.1
30.06	11.69	44.255	1.1
30.06	11.69	45.925	1.1
30.06	11.69	47.595	1.1
30.06	11.69	49.265	1.1
30.06	11.69	50.935	1.1
30.06	11.69	52.605	1.1
30.06	11.69	54.275	1.1
30.06	11.69	55.945	1.1
30.06	11.69	57.615	1.1
30.06	11.69	59.285	1.1
30.06	11.69	60.955	1.1
30.06	11.69	62.625	1.1
30.06	11.69	64.295	1.1
30.06	11.69	65.965	1.1
30.06	13.36	22.545	1.1
30.06	13.36	24.215	1.1
30.06	13.36	25.885	1.1
30.06	13.36	27.555	1.1
30.06	13.36	29.225	1.1
30.06	13.36	30.895	1.1
30.06	13.36	32.565	1.1
30.06	13.36	34.235	1.1
30.06	13.36	35.905	1.1
30.06	13.36	37.575	1.1
30.06	13.36	39.245	1.1
30.06	13.36	40.915	1.1
30.06	13.36	42.585	1.1
30.06	13.36	44.255	1.1
30.06	13.36	45.925	1.1
30.06	13.36	47.595	1.1
30.06	13.36	49.265	1.1
30.06	13.36	50.935	1.1
30.06	13.36	52.605	1.1
30.06	13.36	54.275	1.1
30.06	13.36	55.945	1.1
30.06	13.36	57.615	1.1
30.06	13.36	59.285	1.1
30.06	13.36	60.955	1.1
30.06	13.36	62.625	1.1
30.06	13.36	64.295	1.1
30.06	13.36	65.965	1.1
30.06	15.03	22.545	1.1
30.06	15.03	24.215	1.1
30.06	15.03	25.885	1.1
30.06	15.03	27.555	1.1
30.06	15.03	29.225	1.1
30.06	15.03	30.895	1.1
30.06	15.03	32.565	1.1
30.06	15.03	34.235	1.1
30.06	15.03	35.905	1.1
30.06	15.03	37.575	1.1
30.06	15.03	39.245	1.1
30.06	15.03	40.915	1.1
30.06	15.03	42.585	1.1
30.06	15.03	44.255	1.1
30.06	15.03	45.925	1.1
30.06	15.03	47.595	1.1
30.06	15.03	49.265	1.1
30.06	15.03	50.935	1.1
30.06	15.03	52.605	1.1
30.06	15.03	54.275	1.1
30.06	15.03	55.945	1.1
30.06	15.03	57.615	1.1
30.06	15.03	59.285	1.1
30.06	15.03	60.955	1.1
30.06	15.03	62.625	1.1
30.06	15.03	64.295	1.1
30.06	15.03	65.965	1.1
30.06	16.7	22.545	1.1
30.06	16.7	24.215	1.1
30.06	16.7	25.885	1.1
30.06	16.7	27.555	1.1
30.06	16.7	29.225	1.1
30.06	16.7	30.895	1.1
30.06	16.7	32.565	1.1
30.06	16.7	34.235	1.1
30.06	16.7	35.905	1.1
30.06	16.7	37.575	1.1
30.06	16.7	39.245	1.1
30.06	16.7	40.915	1.1
30.06	16.7	42.585	1.1
30.06	16.7	44.255	1.1
30.06	16.7	45.925	1.1
30.06	16.7	47.595	1.1
30.06	16.7	49.265	1.1
30.06	16.7	50.935	1.1
30.06	16.7	52.605	1.1
30.06	16.7	54.275	1.1
30.06	16.7	55.945	1.1
30.06	16.7	57.615	1.1
30.06	16.7	59.285	1.1
30.06	16.7	60.955	1.1
30.06	16.7	62.625	1.1
30.06	16.7	64.295	1.1
30.06	16.7	65.965	1.1
30.06	18.37	22.545	1.1
30.06	18.37	24.215	1.1
30.06	18.37	25.885	1.1
30.06	18.37	27.555	1.1
30.06	18.37	29.225	1.1
30.06	18.37	30.895	1.1
30.06	18.37	32.565	1.1
30.06	18.37	34.235	1.1
30.06	18.37	35.905	1.1
30.06	18.37	37.575	1.1
30.06	18.37	39.245	1.1
30.06	18.37	40.915	1.1
30.06	18.37	42.585	1.1
30.06	18.37	44.255	1.1
30.06	18.37	45.925	1.1
30.06	18.37	47.595	1.1
30.06	18.37	49.265	1.1
30.06	18.37	50.935	1.1
30.06	18.37	52.605	1.1
30.06	18.37	54.275	1.1
30.06	18.37	55.945	1.1
30.06	18.37	57.615	1.1
30.06	18.37	59.285	1.1
30.06	18.37	60.955	1.1
30.06	18.37	62.625	1.1
30.06	18.37	64.295	1.1
30.06	18.37	65.965	1.1
30.06	20.04	22.545	1.1
30.06	20.04	24.215	1.1
30.06	20.04	25.885	1.1
30.06	20.04	27.555	1.1
30.06	20.04	29.225	1.1
30.06	20.04	30.895	1.1
30.06	20.04	32.565	1.1
30.06	20.04	34.235	1.1
30.06	20.04	35.905	1.1
30.06	20.04	37.575	1.1
30.06	20.04	39.245	1.1
30.06	20.04	40.915	1.1
30.06	20.04	42.585	1.1
30.06	20.04	44.255	1.1
30.06	20.04	45.925	1.1
30.06	20.04	47.595	1.1
30.06	20.04	49.265	1.1
30.06	20.04	50.935	1.1
30.06	20.04	52.605	1.1
30.06	20.04	54.275	1.1
30.06	20.04	55.945	1.1
30.06	20.04	57.615	1.1
30.06	20.04	59.285	1.1
30.06	20.04	60.955	1.1
30.06	20.04	62.625	1.1
30.06	20.04	64.295	1.1
30.06	20.04	65.965	1.1
30.06	21.71	22.545	1.1
30.06	21.71	24.215	1.1
30.06	21.71	25.885	1.1
30.06	21.71	27.555	1.1
30.06	21.71	29.225	1.1
30.06	21.71	30.895	1.1
30.06	21.71	32.565	1.1
30.06	21.71	34.235	1.1
30.06	21.71	35.905	1.1
30.06	21.71	37.575	1.1
30.06	21.71	39.245	1.1
30.06	21.71	40.915	1.1
30.06	21.71	42.585	1.1
30.06	21.71	44.255	1.1
30.06	21.71	45.925	1.1
30.06	21.71	47.595	1.1
30.06	21.71	49.265	1.1
30.06	21.71	50.935	1.1
30.06	21.71	52.605	1.1
30.06	21.71	54.275	1.1
30.06	21.71	55.945	1.1
30.06	21.71	57.615	1.1
30.06	21.71	59.285	1.1
30.06	21.71	60.955	1.1
30.06	21.71	62.625	1.1
30.06	21.71	64.295	1.1
30.06	21.71	65.965	1.1
30.06	23.38	22.545	1.1
30.06	23.38	24.215	1.1
30.06	23.38	25.885	1.1
30.06	23.38	27.555	1.1
30.06	23.38	29.225	1.1
30.06	23.38	30.895	1.1
30.06	23.38	32.565	1.1
30.06	23.38	34.235	1.1
30.06	23.38	35.905	1.1
30.06	23.38	37.575	1.1
30.06	23.38	39.245	1.1
30.06	23.38	40.915	1.1
30.06	23.38	42.585	1.1
30.06	23.38	44.255	1.1
30.06	23.38	45.925	1.1
30.06	23.38	47.595	1.1
30.06	23.38	49.265	1.1
30.06	23.38	50.935	1.1
30.06	23.38	52.605	1.1
30.06	23.38	54.275	1.1
30.06	23.38	55.945	1.1
30.06	23.38	57.615	1.1
30.06	23.38	59.285	1.1
30.06	23.38	60.955	1.1
30.06	23.38	62.625	1.1
30.06	23.38	64.295	1.1
30.06	23.38	65.965	1.1
30.06	25.05	22.545	1.1
30.06	25.05	24.215	1.1
30.06	25.05	25.885	1.1
30.06	25.05	27.555	1.1
30.06	25.05	29.225	1.1
30.06	25.05	30.895	1.1
30.06	25.05	32.565	1.1
30.06	25.05	34.235	1.1
30.06	25.05	35.905	1.1
30.06	25.05	37.575	1.1
30.06	25.05	39.245	1.1
30.06	25.05	40.915	1.1
30.06	25.05	42.585	1.1
30.06	25.05	44.255	1.1
30.06	25.05	45.925	1.1
30.06	25.05	47.595	1.1
30.06	25.05	49.265	1.1
30.06	25.05	50.935	1.1
30.06	25.05	52.605	1.1
30.06	25.05	54.275	1.1
30.06	25.05	55.945	1.1
30.06	25.05	57.615	1.1
30.06	25.05	59.285	1.1
30.06	25.05	60.955	1.1
30.06	25.05	62.625	1.1
30.06	25.05	64.295	1.1
30.06	25.05	65.965	1.1
30.06	26.72	22.545	1.1
30.06	26.72	24.215	1.1
30.06	26.72	25.885	1.1
30.06	26.72	27.555	1.1
30.06	26.72	29.225	1.1
30.06	26.72	30.895	1.1
30.06	26.72	32.565	1.1
30.06	26.72	34.235	1.1
30.06	26.72	35.905	1.1
30.06	26.72	37.575	1.1
30.06	26.72	39.245	1.1
30.06	26.72	40.915	1.1
30.06	26.72	42.585	1.1
30.06	26.72	44.255	1.1
30.06	26.72	45.925	1.1
30.06	26.72	47.595	1.1
30.06	26.72	49.265	1.1
30.06	26.72	50.935	1.1
30.06	26.72	52.605	1.1
30.06	26.72	54.275	1.1
30.06	26.72	55.945	1.1
30.06	26.72	57.615	1.1
30.06	26.72	59.285	1.1
30.06	26.72	60.955	1.1
30.06	26.72	62.625	1.1
30.06	26.72	64.295	1.1
30.06	26.72	65.965	1.1
30.06	28.39	22.545	1.1
30.06	28.39	24.215	1.1
30.06	28.39	25.885	1.1
30.06	28.39	27.555	1.1
30.06	28.39	29.225	1.1
30.06	28.39	30.895	1.1
30.06	28.39	32.565	1.1
30.06	28.39	34.235	1.1
30.06	28.39	35.905	1.1
30.06	28.39	37.575	1.1
30.06	28.39	39.245	1.1
30.06	28.39	40.915	1.1
30.06	28.39	42.585	1.1
30.06	28.39	44.255	1.1
30.06	28.39	45.925	1.1
30.06	28.39	47.595	1.1
30.06	28.39	49.265	1.1
30.06	28.39	50.935	1.1
30.06	28.39	52.605	1.1
30.06	28.39	54.275	1.1
30.06	28.39	55.945	1.1
30.06	28.39	57.615	1.1
30.06	28.39	59.285	1.1
30.06	28.39	60.955	1.1
30.06	28.39	62.625	1.1
30.06	28.39	64.295	1.1
30.06	28.39	65.965	1.1
31.73	10.02	22.545	1.1
31.73	10.02	24.215	1.1
31.73	10.02	25.885	1.1
31.73	10.02	27.555	1.1
31.73	10.02	29.225	1.1
31.73	10.02	30.895	1.1
31.73	10.02	32.565	1.1
31.73	10.02	34.235	1.1
31.73	10.02	35.905	1.1
31.73	10.02	37.575	1.1
31.73	10.02	39.245	1.1
31.73	10.02	40.915	1.1
31.73	10.02	42.585	1.1
31.73	10.02	44.255	1.1
31.73	10.02	45.925	1.1
31.73	10.02	47.595	1.1
31.73	10.02	49.265	1.1
31.73	10.02	50.935	1.1
31.73	10.02	52.605	1.1
31.73	10.02	54.275	1.1
31.73	10.02	55.945	1.1
31.73	10.02	57.615	1.1
31.73	10.02	59.285	1.1
31.73	10.02	60.955	1.1
31.73	10.02	62.625	1.1
31.73	10.02	64.295	1.1
31.73	10.02	65.965	1.1
31.73	11.69	22.545	1.1
31.73	11.69	24.215	1.1
31.73	11.69	25.885	1.1
31.73	11.69	27.555	1.1
31.73	11.69	29.225	1.1
31.73	11.69	30.895	1.1
31.73	11.69	32.565	1.1
31.73	11.69	34.235	1.1
31.73	11.69	35.905	1.1
31.73	11.69	37.575	1.1
31.73	11.69	39.245	1.1
31.73	11.69	40.915	1.1
31.73	11.69	42.585	1.1
31.73	11.69	44.255	1.1
31.73	11.69	45.925	1.1
31.73	11.69	47.595	1.1
31.73	11.69	49.265	1.1
31.73	11.69	50.935	1.1
31.73	11.69	52.605	1.1
31.73	11.69	54.275	1.1
31.73	11.69	55.945	1.1
31.73	11.69	57.615	1.1
31.73	11.69	59.285	1.1
31.73	11.69	60.955	1.1
31.73	11.69	62.625	1.1
31.73	11.69	64.295	1.1
31.73	11.69	65.965	1.1
31.73	13.36	22.545	1.1
31.73	13.36	24.215	1.1
31.73	13.36	25.885	1.1
31.73	13.36	27.555	1.1
31.73	13.36	29.225	1.1
31.73	13.36	30.895	1.1
31.73	13.36	32.565	1.1
31.73	13.36	34.235	1.1
31.73	13.36	35.905	1.1
31.73	13.36	37.575	1.1
31.73	13.36	39.245	1.1
31.73	13.36	40.915	1.1
31.73	13.36	42.585	1.1
31.73	13.36	44.255	1.1
31.73	13.36	45.925	1.1
31.73	13.36	47.595	1.1
31.73	13.36	49.265	1.1
31.73	13.36	50.935	1.1
31.73	13.36	52.605	1.1
31.73	13.36	54.275	1.1
31.73	13.36	55.945	1.1
31.73	13.36	57.615	1.1
31.73	13.36	59.285	1.1
31.73	13.36	60.955	1.1
31.73	13.36	62.625	1.1
31.73	13.36	64.295	1.1
31.73	13.36	65.965	1.1
31.73	15.03	22.545	1.1
31.73	15.03	24.215	1.1
31.73	15.03	25.885	1.1
31.73	15.03	27.555	1.1
31.73	15.03	29.225	1.1
31.73	15.03	30.895	1.1
31.73	15.03	32.565	1.1
31.73	15.03	34.235	1.1
31.73	15.03	35.905	1.1
31.73	15.03	37.575	1.1
31.73	15.03	39.245	1.1
31.73	15.03	40.915	1.1
31.73	15.03	42.585	1.1
31.73	15.03	44.255	1.1
31.73	15.03	45.925	1.1
31.73	15.03	47.595	1.1
31.73	15.03	49.265	1.1
31.73	15.03	50.935	1.1
31.73	15.03	52.605	1.1
31.73	15.03	54.275	1.1
31.73	15.03	55.945	1.1
31.73	15.03	57.615	1.1
31.73	15.03	59.285	1.1
31.73	15.03	60.955	1.1
31.73	15.03	62.625	1.1
31.73	15.03	64.295	1.1
31.73	15.03	65.965	1.1
31.73	16.7	22.545	1.1
31.73	16.7	24.215	1.1
31.73	16.7	25.885	1.1
31.73	16.7	27.555	1.1
31.73	16.7	29.225	1.1
31.73	16.7	30.895	1.1
31.73	16.7	32.565	1.1
31.73	16.7	34.235	1.1
31.73	16.7	35.905	1.1
31.73	16.7	37.575	1.1
31.73	16.7	39.245	1.1
31.73	16.7	40.915	1.1
31.73	16.7	42.585	1.1
31.73	16.7	44.255	1.1
31.73	16.7	45.925	1.1
31.73	16.7	47.595	1.1
31.73	16.7	49.265	1.1
31.73	16.7	50.935	1.1
31.73	16.7	52.605	1.1
31.73	16.7	54.275	1.1
31.73	16.7	55.945	1.1
31.73	16.7	57.615	1.1
31.73	16.7	59.285	1.1
31.73	16.7	60.955	1.1
31.73	16.7	62.625	1.1
31.73	16.7	64.295	1.1
31.73	16.7	65.965	1.1
31.73	18.37	22.545	1.1
31.73	18.37	24.215	1.1
31.73	18.37	25.885	1.1
31.73	18.37	27.555	1.1
31.73	18.37	29.225	1.1
31.73	18.37	30.895	1.1
31.73	18.37	32.565	1.1
31.73	18.37	34.235	1.1
31.73	18.37	35.905	1.1
31.73	18.37	37.575	1.1
31.73	18.37	39.245	1.1
31.73	18.37	40.915	1.1
31.73	18.37	42.585	1.1
31.73	18.37	44.255	1.1
31.73	18.37	45.925	1.1
31.73	18.37	47.595	1.1
31.73	18.37	49.265	1.1
31.73	18.37	50.935	1.1
31.73	18.37	52.605	1.1
31.73	18.37	54.275	1.1
31.73	18.37	55.945	1.1
31.73	18.37	57.615	1.1
31.73	18.37	59.285	1.1
31.73	18.37	60.955	1.1
31.73	18.37	62.625	1.1
31.73	18.37	64.295	1.1
31.73	18.37	65.965	1.1
31.73	20.04	22.545	1.1
31.73	20.04	24.215	1.1
31.73	20.04	25.885	1.1
31.73	20.04	27.555	1.1
31.73	20.04	29.225	1.1
31.73	20.04	30.895	1.1
31.73	20.04	32.565	1.1
31.73	20.04	34.235	1.1
31.73	20.04	35.905	1.1
31.73	20.04	37.575	1.1
31.73	20.04	39.245	1.1
31.73	20.04	40.915	1.1
31.73	20.04	42.585	1.1
31.73	20.04	44.255	1.1
31.73	20.04	45.925	1.1
31.73	20.04	47.595	1.1
31.73	20.04	49.265	1.1
31.73	20.04	50.935	1.1
31.73	20.04	52.605	1.1
31.73	20.04	54.275	1.1
31.73	20.04	55.945	1.1
31.73	20.04	57.615	1.1
31.73	20.04	59.285	1.1
31.73	20.04	60.955	1.1
31.73	20.04	62.625	1.1
31.73	20.04	64.295	1.1
31.73	20.04	65.965	1.1
31.73	21.71	22.545	1.1
31.73	21.71	24.215	1.1
31.73	21.71	25.885	1.1
31.73	21.71	27.555	1.1
31.73	21.71	29.225	1.1
31.73	21.71	30.895	1.1
31.73	21.71	32.565	1.1
31.73	21.71	34.235	1.1
31.73	21.71	35.905	1.1
31.73	21.71	37.575	1.1
31.73	21.71	39.245	1.1
31.73	21.71	40.915	1.1
31.73	21.71	42.585	1.1
31.73	21.71	44.255	1.1
31.73	21.71	45.925	1.1
31.73	21.71	47.595	1.1
31.73	21.71	49.265	1.1
31.73	21.71	50.935	1.1
31.73	21.71	52.605	1.1
31.73	21.71	54.275	1.1
31.73	21.71	55.945	1.1
31.73	21.71	57.615	1.1
31.73	21.71	59.285	1.1
31.73	21.71	60.955	1.1
31.73	21.71	62.625	1.1
31.73	21.71	64.295	1.1
31.73	21.71	65.965	1.1
31.73	23.38	22.545	1.1
31.73	23.38	24.215	1.1
31.73	23.38	25.885	1.1
31.73	23.38	27.555	1.1
31.73	23.38	29.225	1.1
31.73	23.38	30.895	1.1
31.73	23.38	32.565	1.1
31.73	23.38	34.235	1.1
31.73	23.38	35.905	1.1
31.73	23.38	37.575	1.1
31.73	23.38	39.245	1.1
31.73	23.38	40.915	1.1
31.73	23.38	42.585	1.1
31.73	23.38	44.255	1.1
31.73	23.38	45.925	1.1
31.73	23.38	47.595	1.1
31.73	23.38	49.265	1.1
31.73	23.38	50.935	1.1
31.73	23.38	52.605	1.1
31.73	23.38	54.275	1.1
31.73	23.38	55.945	1.1
31.73	23.38	57.615	1.1
31.73	23.38	59.285	1.1
31.73	23.38	60.955	1.1
31.73	23.38	62.625	1.1
31.73	23.38	64.295	1.1
31.73	23.38	65.965	1.1
31.73	25.05	22.545	1.1
31.73	25.05	24.215	1.1
31.73	25.05	25.885	1.1
31.73	25.05	27.555	1.1
31.73	25.05	29.225	1.1
31.73	25.05	30.895	1.1
31.73	25.05	32.565	1.1
31.73	25.05	34.235	1.1
31.73	25.05	35.905	1.1
31.73	25.05	37.575	1.1
31.73	25.05	39.245	1.1
31.73	25.05	40.915	1.1
31.73	25.05	42.585	1.1
31.73	25.05	44.255	1.1
31.73	25.05	45.925	1.1
31.73	25.05	47.595	1.1
31.73	25.05	49.265	1.1
31.73	25.05	50.935	1.1
31.73	25.05	52.605	1.1
31.73	25.05	54.275	1.1
31.73	25.05	55.945	1.1
31.73	25.05	57.615	1.1
31.73	25.05	59.285	1.1
31.73	25.05	60.955	1.1
31.73	25.05	62.625	1.1
31.73	25.05	64.295	1.1
31.73	25.05	65.965	1.1
31.73	26.72	22.545	1.1
31.73	26.72	24.215	1.1
31.73	26.72	25.885	1.1
31.73	26.72	27.555	1.1
31.73	26.72	29.225	1.1
31.73	26.72	30.895	1.1
31.73	26.72	32.565	1.1
31.73	26.72	34.235	1.1
31.73	26.72	35.905	1.1
31.73	26.72	37.575	1.1
31.73	26.72	39.245	1.1
31.73	26.72	40.915	1.1
31.73	26.72	42.585	1.1
31.73	26.72	44.255	1.1
31.73	26.72	45.925	1.1
31.73	26.72	47.595	1.1
31.73	26.72	49.265	1.1
31.73	26.72	50.935	1.1
31.73	26.72	52.605	1.1
31.73	26.72	54.275	1.1
31.73	26.72	55.945	1.1
31.73	26.72	57.615	1.1
31.73	26.72	59.285	1.1
31.73	26.72	60.955	1.1
31.73	26.72	62.625	1.1
31.73	26.72	64.295	1.1
31.73	26.72	65.965	1.1
31.73	28.39	22.545	1.1
31.73	28.39	24.215	1.1
31.73	28.39	25.885	1.1
31.73	28.39	27.555	1.1
31.73	28.39	29.225	1.1
31.73	28.39	30.895	1.1
31.73	28.39	32.565	1.1
31.73	28.39	34.235	1.1
31.73	28.39	35.905	1.1
31.73	28.39	37.575	1.1
31.73	28.39	39.245	1.1
31.73	28.39	40.915	1.1
31.73	28.39	42.585	1.1
31.73	28.39	44.255	1.1
31.73	28.39	45.925	1.1
31.73	28.39	47.595	1.1
31.73	28.39	49.265	1.1
31.73	28.39	50.935	1.1
31.73	28.39	52.605	1.1
31.73	28.39	54.275	1.1
31.73	28.39	55.945	1.1
31.73	28.39	57.615	1.1
31.73	28.39	59.285	1.1
31.73	28.39	60.955	1.1
31.73	28.39	62.625	1.1
31.73	28.39	64.295	1.1
31.73	28.39	65.965	1.1
33.4	10.02	22.545	1.1
33.4	10.02	24.215	1.1
33.4	10.02	25.885	1.1
33.4	10.02	27.555	1.1
33.4	10.02	29.225	1.1
33.4	10.02	30.895	1.1
33.4	10.02	32.565	1.1
33.4	10.02	34.235	1.1
33.4	10.02	35.905	1.1
33.4	10.02	37.575	1.1
33.4	10.02	39.245	1.1
33.4	10.02	40.915	1.1
33.4	10.02	42.585	1.1
33.4	10.02	44.255	1.1
33.4	10.02	45.925	1.1
33.4	10.02	47.595	1.1
33.4	10.02	49.265	1.1
33.4	10.02	50.935	1.1
33.4	10.02	52.605	1.1
33.4	10.02	54.275	1.1
33.4	10.02	55.945	1.1
33.4	10.02	57.615	1.1
33.4	10.02	59.285	1.1
33.4	10.02	60.955	1.1
33.4	10.02	62.625	1.1
33.4	10.02	64.295	1.1
33.4	10.02	65.965	1.1
33.4	11.69	22.545	1.1
33.4	11.69	24.215	1.1
33.4	11.69	25.885	1.1
33.4	11.69	27.555	1.1
33.4	11.69	29.225	1.1
33.4	11.69	30.895	1.1
33.4	11.69	32.565	1.1
33.4	11.69	34.235	1.1
33.4	11.69	35.905	1.1
33.4	11.69	37.575	1.1
33.4	11.69	39.245	1.1
33.4	11.69	40.915	1.1
33.4	11.69	42.585	1.1
33.4	11.69	44.255	1.1
33.4	11.69	45.925	1.1
33.4	11.69	47.595	1.1
33.4	11.69	49.265	1.1
33.4	11.69	50.935	1.1
33.4	11.69	52.605	1.1
33.4	11.69	54.275	1.1
33.4	11.69	55.945	1.1
33.4	11.69	57.615	1.1
33.4	11.69	59.285	1.1
33.4	11.69	60.955	1.1
33.4	11.69	62.625	1.1
33.4	11.69	64.295	1.1
33.4	11.69	65.965	1.1
33.4	13.36	22.545	1.1
33.4	13.36	24.215	1.1
33.4	13.36	25.885	1.1
33.4	13.36	27.555	1.1
33.4	13.36	29.225	1.1
33.4	13.36	30.895	1.1
33.4	13.36	32.565	1.1
33.4	13.36	34.235	1.1
33.4	13.36	35.905	1.1
33.4	13.36	37.575	1.1
33.4	13.36	39.245	1.1
33.4	13.36	40.915	1.1
33.4	13.36	42.585	1.1
33.4	13.36	44.255	1.1
33.4	13.36	45.925	1.1
33.4	13.36	47.595	1.1
33.4	13.36	49.265	1.1
33.4	13.36	50.935	1.1
33.4	13.36	52.605	1.1
33.4	13.36	54.275	1.1
33.4	13.36	55.945	1.1
33.4	13.36	57.615	1.1
33.4	13.36	59.285	1.1
33.4	13.36	60.955	1.1
33.4	13.36	62.625	1.1
33.4	13.36	64.295	1.1
33.4	13.36	65.965	1.1
33.4	15.03	22.545	1.1
33.4	15.03	24.215	1.1
33.4	15.03	25.885	1.1
33.4	15.03	27.555	1.1
33.4	15.03	29.225	1.1
33.4	15.03	30.895	1.1
33.4	15.03	32.565	1.1
33.4	15.03	34.235	1.1
33.4	15.03	35.905	1.1
33.4	15.03	37.575	1.1
33.4	15.03	39.245	1.1
33.4	15.03	40.915	1.1
33.4	15.03	42.585	1.1
33.4	15.03	44.255	1.1
33.4	15.03	45.925	1.1
33.4	15.03	47.595	1.1
33.4	15.03	49.265	1.1
33.4	15.03	50.935	1.1
33.4	15.03	52.605	1.1
33.4	15.03	54.275	1.1
33.4	15.03	55.945	1.1
33.4	15.03	57.615	1.1
33.4	15.03	59.285	1.1
33.4	15.03	60.955	1.1
33.4	15.03	62.625	1.1
33.4	15.03	64.295	1.1
33.4	15.03	65.965	1.1
33.4	16.7	22.545	1.1
33.4	16.7	24.215	1.1
33.4	16.7	25.885	1.1
33.4	16.7	27.555	1.1
33.4	16.7	29.225	1.1
33.4	16.7	30.895	1.1
33.4	16.7	32.565	1.1
33.4	16.7	34.235	1.1
33.4	16.7	35.905	1.1
33.4	16.7	37.575	1.1
33.4	16.7	39.245	1.1
33.4	16.7	40.915	1.1
